Customer ID,Date,Time,Haircut (Male),Haircut (Female),Beard Trimming,Eyebrow Threading,De tan,Deep Hydrating,Royal De tan,Upper Body Waxing,Lower Body Waxing,Manicure,Pedicure,Full Body Massage,Olive Hair Treatment,Marginal Cost (INR),Discount Type,Discount Amount (INR),Billed Cost (INR),Gender,Year,Month
100922,2022-07-31,5:55:38,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,7
100507,2022-07-31,6:11:54,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,7
300186,2022-07-31,6:22:42,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,7
100661,2022-07-31,6:46:33,0,0,0,1,0,0,0,1,0,0,0,0,0,1473,No Discount,0.0,1473.0,unknown,2022,7
100646,2022-07-31,12:53:57,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,7
100160,2022-07-31,16:47:16,0,0,0,1,0,0,0,0,1,0,0,0,0,1473,No Discount,0.0,1473.0,unknown,2022,7
300637,2022-08-01,0:14:59,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,8
100253,2022-08-01,7:04:11,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2022,8
200011,2022-08-01,10:32:04,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
100237,2022-08-01,14:50:58,1,0,0,0,0,0,0,0,0,0,0,0,0,149,Membership Card,14.9,134.1,male,2022,8
100400,2022-08-01,16:57:24,0,1,1,0,0,0,0,0,0,0,0,0,0,298,Membership Card,29.8,268.2,couple,2022,8
200624,2022-08-01,18:59:29,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2022,8
300763,2022-08-03,6:19:04,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
300151,2022-08-03,8:15:31,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,8
300629,2022-08-03,13:10:28,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
200676,2022-08-03,14:41:12,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
100581,2022-08-03,17:32:23,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,8
200624,2022-08-03,17:36:58,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,8
300553,2022-08-03,19:27:23,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,8
300570,2022-08-03,22:48:36,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,8
200808,2022-08-04,4:26:50,2,0,0,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2022,8
300027,2022-08-04,10:12:30,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,8
100054,2022-08-04,20:41:10,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,8
300288,2022-08-05,0:10:38,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
300570,2022-08-05,5:23:13,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
300805,2022-08-05,12:18:27,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,8
300422,2022-08-05,17:20:36,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
100298,2022-08-05,23:05:10,0,0,0,1,0,0,0,1,0,0,0,0,0,1473,No Discount,0.0,1473.0,unknown,2022,8
200445,2022-08-06,2:28:53,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,8
200409,2022-08-06,6:16:20,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2022,8
100731,2022-08-06,11:10:13,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
200803,2022-08-06,14:10:30,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,8
200783,2022-08-06,16:32:17,0,0,0,1,0,1,0,0,0,0,0,0,0,723,No Discount,0.0,723.0,unknown,2022,8
200252,2022-08-06,16:54:16,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
100581,2022-08-07,7:42:26,1,0,0,0,1,0,1,0,0,0,0,0,0,678,No Discount,0.0,678.0,male,2022,8
300708,2022-08-07,21:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
300689,2022-08-08,8:16:00,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,8
300509,2022-08-08,10:44:53,1,0,0,1,0,0,0,0,0,0,0,0,0,223,Membership Card,22.3,200.7,male,2022,8
100081,2022-08-08,12:34:56,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,8
200377,2022-08-08,12:57:30,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2022,8
300352,2022-08-09,3:00:01,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
300245,2022-08-09,20:47:15,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
300146,2022-08-10,1:17:14,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,8
200605,2022-08-10,2:11:48,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
100743,2022-08-11,7:49:50,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,8
100655,2022-08-11,11:37:52,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
200920,2022-08-11,21:28:18,0,0,1,2,0,0,0,0,0,0,0,0,0,197,No Discount,0.0,197.0,male,2022,8
100669,2022-08-11,22:23:32,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
200991,2022-08-12,2:14:41,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,8
100393,2022-08-12,4:59:36,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
200961,2022-08-12,7:33:14,0,0,0,1,1,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,unknown,2022,8
200081,2022-08-12,13:13:05,0,1,0,0,0,0,0,1,0,0,0,0,0,1648,No Discount,0.0,1648.0,female,2022,8
100068,2022-08-13,8:23:58,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
300535,2022-08-13,9:29:30,2,0,0,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2022,8
100746,2022-08-13,14:04:47,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
100081,2022-08-13,21:32:39,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
200920,2022-08-14,0:25:57,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2022,8
300285,2022-08-14,8:27:05,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2022,8
300344,2022-08-14,15:38:18,1,0,1,1,0,0,0,0,0,0,0,0,0,272,No Discount,0.0,272.0,male,2022,8
300868,2022-08-14,22:53:18,0,2,0,0,0,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2022,8
100803,2022-08-15,3:27:49,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
100365,2022-08-15,13:21:06,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,8
300625,2022-08-15,13:54:01,0,0,1,1,0,0,0,0,0,0,0,0,0,123,Membership Card,12.3,110.7,male,2022,8
100423,2022-08-15,14:03:43,2,0,0,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2022,8
200919,2022-08-15,20:55:57,1,0,1,1,0,0,0,0,0,0,0,0,0,272,No Discount,0.0,272.0,male,2022,8
200684,2022-08-15,23:54:06,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
100531,2022-08-16,1:27:54,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
300135,2022-08-16,10:30:24,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
200055,2022-08-17,6:44:03,1,0,1,0,0,0,0,0,0,0,0,0,0,198,Membership Card,19.8,178.2,male,2022,8
200676,2022-08-17,14:24:59,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,8
200799,2022-08-17,16:22:47,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
200876,2022-08-17,20:28:47,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
200867,2022-08-17,22:03:07,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
200543,2022-08-17,22:51:05,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,8
100045,2022-08-18,0:49:02,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,8
100467,2022-08-18,3:23:30,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,8
300444,2022-08-18,11:06:37,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,8
300013,2022-08-18,23:40:38,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,8
200803,2022-08-19,3:53:39,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
100676,2022-08-19,7:18:16,0,0,0,1,0,0,0,0,0,0,0,0,0,74,Membership Card,7.4,66.6,unknown,2022,8
300337,2022-08-19,8:23:23,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
300737,2022-08-19,13:53:26,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2022,8
300051,2022-08-19,14:18:51,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,8
100522,2022-08-19,16:44:02,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,8
200068,2022-08-19,18:30:43,0,0,0,2,0,0,0,0,0,0,0,0,0,148,Membership Card,14.8,133.2,unknown,2022,8
300832,2022-08-21,3:26:48,0,0,1,0,0,0,0,0,0,0,0,0,0,49,Membership Card,4.9,44.1,male,2022,8
300101,2022-08-21,10:55:41,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,8
100040,2022-08-21,11:24:58,0,1,0,0,0,0,0,0,0,0,0,0,0,249,Membership Card,24.9,224.1,female,2022,8
200732,2022-08-21,12:28:31,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
100807,2022-08-22,5:51:24,1,0,0,0,0,0,0,0,0,0,0,0,0,149,Membership Card,14.9,134.1,male,2022,8
100365,2022-08-22,11:47:07,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
200574,2022-08-22,15:10:07,1,0,0,1,0,0,0,0,0,0,0,0,0,223,Membership Card,22.3,200.7,male,2022,8
200055,2022-08-23,0:12:29,0,0,1,0,0,0,0,1,0,0,0,0,0,1448,Membership Card,144.8,1303.2,male,2022,8
100834,2022-08-23,8:31:35,1,0,0,0,0,0,0,0,0,0,0,1,0,1508,No Discount,0.0,1508.0,male,2022,8
300629,2022-08-24,5:25:16,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2022,8
200612,2022-08-24,8:17:56,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
100055,2022-08-24,14:29:43,0,0,0,1,1,0,1,0,0,0,0,0,0,603,No Discount,0.0,603.0,unknown,2022,8
100081,2022-08-24,16:23:26,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
200295,2022-08-24,16:34:31,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,8
100819,2022-08-24,16:44:20,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,8
100937,2022-08-24,19:22:51,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2022,8
100195,2022-08-24,19:33:42,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,8
100393,2022-08-24,19:38:08,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,8
300803,2022-08-25,6:14:02,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
300428,2022-08-25,7:28:07,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
300892,2022-08-25,21:28:19,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
300027,2022-08-26,12:10:18,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,8
200733,2022-08-26,16:49:04,0,0,0,1,0,0,0,0,0,0,0,0,0,74,Membership Card,7.4,66.6,unknown,2022,8
200574,2022-08-26,20:54:13,1,0,0,0,0,0,0,0,0,0,0,0,0,149,Membership Card,14.9,134.1,male,2022,8
200613,2022-08-27,1:00:30,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,8
200380,2022-08-27,2:51:30,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
200161,2022-08-27,13:25:04,1,0,1,0,0,0,0,0,0,0,0,0,0,198,Membership Card,19.8,178.2,male,2022,8
100236,2022-08-27,17:56:14,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,8
300561,2022-08-27,19:14:28,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
200214,2022-08-28,14:49:06,1,0,0,1,0,0,0,0,0,0,0,0,0,223,Membership Card,22.3,200.7,male,2022,8
200312,2022-08-29,7:41:51,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,8
300719,2022-08-29,15:15:57,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
300013,2022-08-30,4:31:58,2,0,0,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2022,8
200590,2022-08-30,4:40:35,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,8
100429,2022-08-30,6:27:38,0,0,0,1,0,0,0,0,0,0,0,0,0,74,Membership Card,7.4,66.6,unknown,2022,8
200503,2022-08-30,8:38:37,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,8
300810,2022-08-31,23:32:49,0,0,1,0,1,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2022,8
300865,2022-09-02,6:51:27,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
300687,2022-09-02,22:08:15,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
100522,2022-09-03,9:50:41,0,0,1,1,0,1,0,0,0,0,0,0,0,772,No Discount,0.0,772.0,male,2022,9
200038,2022-09-04,9:12:02,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,9
200610,2022-09-04,9:58:32,0,0,0,1,0,0,0,0,0,0,1,0,0,323,No Discount,0.0,323.0,female,2022,9
200101,2022-09-04,12:52:42,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
200514,2022-09-04,12:56:55,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,9
300985,2022-09-04,18:58:49,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,9
100541,2022-09-05,15:26:10,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
200309,2022-09-05,22:03:56,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
300810,2022-09-06,0:45:00,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,9
100481,2022-09-06,11:20:05,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,9
200385,2022-09-06,12:40:53,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
100746,2022-09-06,13:46:22,1,0,0,0,0,1,0,0,0,0,0,0,0,798,No Discount,0.0,798.0,male,2022,9
200181,2022-09-06,16:32:57,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
100470,2022-09-07,2:32:44,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
100501,2022-09-07,4:08:56,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2022,9
100504,2022-09-07,21:27:54,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,9
200940,2022-09-08,5:11:10,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
100535,2022-09-08,8:45:29,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
100697,2022-09-08,9:49:49,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
100295,2022-09-08,19:11:57,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
100795,2022-09-08,20:03:13,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
200920,2022-09-09,0:18:51,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,9
300913,2022-09-09,5:27:58,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
200450,2022-09-09,18:07:10,1,0,0,0,0,0,0,0,0,0,0,0,0,149,Membership Card,14.9,134.1,male,2022,9
200385,2022-09-09,21:02:05,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,9
300365,2022-09-09,23:20:13,1,0,0,0,0,0,0,0,0,0,0,0,1,398,No Discount,0.0,398.0,male,2022,9
100103,2022-09-10,11:03:05,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
100450,2022-09-10,15:43:52,0,1,0,0,1,0,1,0,0,0,0,0,0,778,No Discount,0.0,778.0,female,2022,9
200547,2022-09-10,20:56:51,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,9
200889,2022-09-10,22:01:29,1,0,1,1,0,0,0,0,0,0,0,0,0,272,No Discount,0.0,272.0,male,2022,9
200702,2022-09-11,0:55:59,0,0,0,2,0,0,0,0,0,0,0,0,0,148,No Discount,0.0,148.0,unknown,2022,9
100504,2022-09-11,4:15:05,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,9
200598,2022-09-11,11:38:36,0,2,0,0,0,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2022,9
100697,2022-09-11,19:03:20,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
100697,2022-09-11,22:37:54,0,0,1,0,0,0,0,0,0,1,0,0,0,288,No Discount,0.0,288.0,couple,2022,9
200610,2022-09-12,0:15:17,0,0,1,2,0,0,0,0,0,0,0,0,0,197,No Discount,0.0,197.0,male,2022,9
100746,2022-09-12,1:21:26,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,9
200612,2022-09-12,4:49:20,0,0,0,1,0,0,0,0,0,0,1,0,0,323,No Discount,0.0,323.0,female,2022,9
100423,2022-09-12,14:12:13,1,0,1,1,0,0,0,0,0,0,0,0,0,272,No Discount,0.0,272.0,male,2022,9
300254,2022-09-12,16:43:46,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,9
100271,2022-09-12,19:58:51,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,9
300634,2022-09-12,21:42:55,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,9
300900,2022-09-13,1:29:53,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
200875,2022-09-13,3:00:12,0,0,1,0,1,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2022,9
300973,2022-09-13,5:15:31,0,0,1,1,0,0,0,0,0,0,0,0,0,123,Membership Card,12.3,110.7,male,2022,9
300742,2022-09-13,12:32:13,0,2,0,0,0,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2022,9
100713,2022-09-13,13:34:12,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,9
100333,2022-09-13,20:04:54,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,9
300034,2022-09-13,21:43:44,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
100877,2022-09-13,22:44:03,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,9
200663,2022-09-14,20:35:21,0,0,1,0,0,0,0,0,0,0,0,0,1,298,No Discount,0.0,298.0,male,2022,9
300422,2022-09-15,5:34:23,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
300130,2022-09-15,9:31:33,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,9
100669,2022-09-15,12:15:28,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
200733,2022-09-15,16:42:28,0,1,0,0,0,0,0,0,0,0,0,0,0,249,Membership Card,24.9,224.1,female,2022,9
300130,2022-09-15,21:24:01,1,0,0,0,0,0,0,0,1,0,0,0,0,1548,No Discount,0.0,1548.0,male,2022,9
200684,2022-09-15,21:44:52,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2022,9
300254,2022-09-15,21:51:17,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,9
200092,2022-09-15,22:38:30,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
300575,2022-09-16,5:59:56,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2022,9
100722,2022-09-16,9:04:45,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
200207,2022-09-16,23:06:49,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2022,9
200456,2022-09-17,4:43:08,0,2,0,0,0,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2022,9
100923,2022-09-18,8:02:16,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
100370,2022-09-18,8:47:51,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
300426,2022-09-18,11:48:18,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
100887,2022-09-18,21:46:10,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
300243,2022-09-19,1:28:39,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,9
100849,2022-09-19,3:18:06,0,1,0,1,0,0,0,0,0,0,0,0,0,323,Membership Card,32.3,290.7,female,2022,9
300524,2022-09-19,4:52:47,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2022,9
200296,2022-09-19,6:01:53,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2022,9
300765,2022-09-19,9:06:18,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,9
300509,2022-09-19,11:34:13,0,1,0,0,0,0,0,0,0,0,0,0,0,249,Membership Card,24.9,224.1,female,2022,9
300223,2022-09-19,16:41:14,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
200049,2022-09-19,18:08:29,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
300650,2022-09-19,19:57:11,0,1,0,0,0,0,0,0,0,0,0,0,1,498,No Discount,0.0,498.0,female,2022,9
200922,2022-09-20,3:42:08,2,0,0,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2022,9
100887,2022-09-20,9:16:37,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
100845,2022-09-20,15:26:06,2,0,0,0,0,0,0,0,0,0,0,0,0,298,Membership Card,29.8,268.2,male,2022,9
200772,2022-09-20,23:01:31,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2022,9
300892,2022-09-20,23:01:31,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,9
200867,2022-09-21,4:37:47,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2022,9
300245,2022-09-21,8:17:27,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
200081,2022-09-21,8:21:43,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2022,9
100880,2022-09-21,17:41:23,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
200763,2022-09-21,18:32:32,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2022,9
200214,2022-09-21,19:41:57,1,1,0,0,0,0,0,0,0,0,0,0,0,398,Membership Card,39.8,358.2,couple,2022,9
200564,2022-09-22,11:25:30,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,9
200354,2022-09-22,17:54:21,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2022,9
200296,2022-09-23,2:18:19,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2022,9
