,Customer ID,Services,Individual Service Prices,Total Price Before Discount,Discount Type,Discount Amount,Final Price,Date,Time
870,100155,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,,0.0,298.0,2022-07-08,23:51:18
871,100507,'Haircut (Female)',249,249,,0.0,249.0,2022-06-04,04:38:59
872,200295,"'Beard Trimming', 'Upper Body Waxing'","49, 1399",1448,,0.0,1448.0,2024-03-24,10:29:46
873,300334,'Eyebrow Threading',74,74,,0.0,74.0,2022-10-02,20:20:36
874,200961,'Haircut (Female)',249,249,,0.0,249.0,2022-12-01,09:40:37
875,200873,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2024-03-09,06:33:54
876,100036,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2023-06-16,02:54:58
877,200684,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,,0.0,298.0,2024-01-22,03:59:19
878,100195,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2022-08-24,19:33:42
879,200780,"'Eyebrow Threading', 'Pedicure'","74, 249",323,Membership Card,32.300000000000004,290.7,2023-09-13,00:05:28
880,100909,'Beard Trimming',49,49,,0.0,49.0,2022-07-06,05:50:56
881,300140,'Haircut (Female)',249,249,,0.0,249.0,2023-10-06,09:23:40
882,200099,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0.0,498.0,2023-11-19,14:55:46
883,300650,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2023-06-11,15:15:49
884,300953,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,,0.0,298.0,2023-11-10,02:15:56
885,300570,'Haircut (Male)',149,149,,0.0,149.0,2022-08-05,05:23:13
886,100423,'Haircut (Male)',149,149,,0.0,149.0,2024-01-17,11:37:47
887,200605,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2022-06-27,02:10:15
888,100722,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2024-02-08,18:23:27
889,100308,'Haircut (Female)',249,249,,0.0,249.0,2024-03-10,19:10:35
890,100040,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-11-10,22:04:43
891,300901,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-09-15,13:59:00
892,100922,'Eyebrow Threading',74,74,,0.0,74.0,2022-10-05,06:32:55
893,200732,'Beard Trimming',49,49,,0.0,49.0,2022-08-21,12:28:31
894,300150,'Haircut (Male)',149,149,,0.0,149.0,2023-01-31,09:32:17
895,300439,'Eyebrow Threading',74,74,,0.0,74.0,2022-05-01,07:20:49
896,200865,'Haircut (Male)',149,149,,0.0,149.0,2022-10-09,16:34:03
897,300791,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2022-11-20,22:15:42
898,100103,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-04-26,20:51:34
899,300526,"'Beard Trimming', 'Beard Trimming', 'Eyebrow Threading'","49, 49, 74",172,,0.0,172.0,2022-11-11,21:48:36
900,300673,'Haircut (Female)',249,249,,0.0,249.0,2023-05-10,13:17:43
901,300337,'Haircut (Male)',149,149,,0.0,149.0,2024-01-22,08:00:31
902,100421,"'Beard Trimming', 'Beard Trimming'","49, 49",98,,0.0,98.0,2022-07-17,04:48:45
903,100681,"'Eyebrow Threading', 'Pedicure'","74, 249",323,,0.0,323.0,2022-10-01,04:15:29
904,100608,"'Haircut (Female)', 'Manicure'","249, 239",488,,0.0,488.0,2022-07-16,15:54:32
905,200808,'Haircut (Female)',249,249,,0.0,249.0,2023-05-26,07:53:29
906,100976,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2022-12-27,04:21:34
907,100863,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,,0.0,298.0,2023-12-26,21:37:11
908,200603,'Haircut (Female)',249,249,,0.0,249.0,2023-11-15,08:58:14
909,200543,"'Beard Trimming', 'De-tan'","49, 249",298,,0.0,298.0,2023-09-05,13:31:53
910,100598,'Beard Trimming',49,49,,0.0,49.0,2023-01-16,12:29:15
911,100036,'Beard Trimming',49,49,,0.0,49.0,2023-01-07,06:38:36
912,100906,'Haircut (Male)',149,149,,0.0,149.0,2023-03-21,18:43:14
913,200605,'Eyebrow Threading',74,74,,0.0,74.0,2024-01-24,14:23:24
914,300900,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2023-03-04,03:54:27
915,300365,'Beard Trimming',49,49,,0.0,49.0,2023-07-12,12:10:07
916,100863,'Haircut (Female)',249,249,,0.0,249.0,2023-07-13,18:13:14
917,200092,'Haircut (Male)',149,149,,0.0,149.0,2023-02-01,02:18:02
918,300775,'Beard Trimming',49,49,,0.0,49.0,2023-09-20,01:39:55
919,100535,"'Haircut (Male)', 'Royal De-tan'","149, 529",678,,0.0,678.0,2022-07-03,04:05:22
920,200732,'Eyebrow Threading',74,74,,0.0,74.0,2023-04-13,01:36:23
921,300292,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2023-11-25,15:37:47
922,100423,'Eyebrow Threading',74,74,,0.0,74.0,2023-06-17,03:39:54
923,100336,'Haircut (Female)',249,249,,0.0,249.0,2023-09-08,17:42:05
924,300214,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0.0,298.0,2024-03-04,01:22:56
925,300352,'Haircut (Male)',149,149,,0.0,149.0,2022-08-09,03:00:01
926,300419,'Eyebrow Threading',74,74,,0.0,74.0,2022-07-29,01:40:37
927,100581,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0.0,498.0,2022-09-30,16:31:33
928,300841,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2022-06-20,05:07:53
929,300137,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2022-06-09,17:58:46
930,300694,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2023-05-29,17:34:08
931,300483,'Haircut (Female)',249,249,,0.0,249.0,2022-07-17,01:59:21
932,100776,'Eyebrow Threading',74,74,,0.0,74.0,2022-06-23,12:47:46
933,300634,'Eyebrow Threading',74,74,,0.0,74.0,2022-10-23,13:20:31
934,300254,"'Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0.0,1433.0,2023-01-14,22:57:51
935,100849,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-02-06,18:20:33
936,100731,'Haircut (Male)',149,149,,0.0,149.0,2024-02-24,21:22:34
937,200571,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,Membership Card,39.8,358.2,2023-01-15,03:00:44
938,200783,"'Beard Trimming', 'Beard Trimming'","49, 49",98,,0.0,98.0,2022-06-18,02:26:05
939,100845,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2022-07-09,11:14:39
940,100803,"'Beard Trimming', 'Haircut (Female)'","49, 249",298,,0.0,298.0,2023-11-15,05:50:26
941,200474,'Haircut (Female)',249,249,,0.0,249.0,2022-07-08,20:36:51
942,200503,'Haircut (Male)',149,149,,0.0,149.0,2022-10-27,10:59:42
943,200547,'Beard Trimming',49,49,,0.0,49.0,2022-09-10,20:56:51
944,100906,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2022-10-06,05:08:01
945,100397,'Beard Trimming',49,49,,0.0,49.0,2023-02-10,05:27:25
946,200273,'Beard Trimming',49,49,,0.0,49.0,2023-03-17,06:18:45
947,100614,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,Membership Card,39.8,358.2,2022-09-28,12:28:00
948,100688,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2023-05-08,11:52:19
949,300483,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2022-10-05,19:57:56
950,300985,'Eyebrow Threading',74,74,,0.0,74.0,2023-08-06,11:06:40
951,100208,'Beard Trimming',49,49,,0.0,49.0,2023-07-20,07:52:46
952,200161,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-08-04,17:42:37
953,300516,"'Haircut (Female)', 'De-tan'","249, 249",498,,0.0,498.0,2023-10-24,04:07:31
954,300858,"'Haircut (Female)', 'Royal De-tan'","249, 529",778,,0.0,778.0,2024-02-02,22:20:13
955,200463,'Eyebrow Threading',74,74,,0.0,74.0,2024-04-02,23:06:59
956,300101,'Haircut (Female)',249,249,,0.0,249.0,2022-07-09,01:54:12
957,200599,'Haircut (Male)',149,149,,0.0,149.0,2023-06-20,05:11:43
958,100639,'Haircut (Male)',149,149,,0.0,149.0,2023-06-09,22:25:57
959,200904,'Haircut (Female)',249,249,,0.0,249.0,2022-07-22,22:39:49
960,300529,'Beard Trimming',49,49,Membership Card,4.9,44.1,2024-03-26,19:33:46
961,100390,'Haircut (Female)',249,249,,0.0,249.0,2022-12-14,07:52:09
962,100359,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2023-07-18,02:27:11
963,300939,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2023-03-16,23:07:51
964,100402,'Haircut (Female)',249,249,,0.0,249.0,2022-05-13,17:42:29
965,100152,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0.0,498.0,2024-03-16,22:27:55
966,200991,'Eyebrow Threading',74,74,,0.0,74.0,2022-12-28,08:21:45
967,200587,'Haircut (Male)',149,149,,0.0,149.0,2023-12-04,04:51:31
968,300095,"'Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,,0.0,1648.0,2023-08-30,22:39:54
969,200811,"'Beard Trimming', 'Olive Hair Treatment'","49, 249",298,,0.0,298.0,2023-01-28,11:22:07
970,200377,'Beard Trimming',49,49,,0.0,49.0,2024-01-17,14:37:16
971,300810,'Haircut (Female)',249,249,,0.0,249.0,2023-03-06,12:08:03
972,100007,'Haircut (Male)',149,149,,0.0,149.0,2023-07-21,03:33:46
973,300289,'Beard Trimming',49,49,,0.0,49.0,2024-04-09,11:04:21
974,200987,'Haircut (Female)',249,249,,0.0,249.0,2024-02-21,17:49:35
975,300882,'Beard Trimming',49,49,,0.0,49.0,2023-03-29,01:46:58
976,200663,"'Beard Trimming', 'Olive Hair Treatment'","49, 249",298,,0.0,298.0,2022-09-14,20:35:21
977,100399,'Haircut (Female)',249,249,,0.0,249.0,2022-09-29,14:43:36
978,100246,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0.0,223.0,2022-04-25,10:06:28
979,200106,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-12-29,15:31:14
980,100237,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-02-04,10:35:59
981,100421,"'Eyebrow Threading', 'De-tan'","74, 249",323,,0.0,323.0,2023-08-21,03:00:08
982,100669,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2023-07-06,00:31:25
983,200528,'Beard Trimming',49,49,,0.0,49.0,2023-06-18,13:23:53
984,300699,'Haircut (Male)',149,149,,0.0,149.0,2022-05-26,00:17:45
985,100503,'Eyebrow Threading',74,74,,0.0,74.0,2024-01-24,02:20:25
986,100861,'Eyebrow Threading',74,74,,0.0,74.0,2024-04-07,15:02:19
987,100081,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2022-08-08,12:34:56
988,300334,'Haircut (Female)',249,249,,0.0,249.0,2022-11-13,21:21:54
989,200733,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2023-07-09,15:36:57
990,200171,'Beard Trimming',49,49,,0.0,49.0,2023-08-03,16:14:33
991,100531,'Haircut (Female)',249,249,,0.0,249.0,2022-06-03,09:12:53
992,100650,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2022-09-26,11:18:16
993,100034,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2023-12-30,15:21:46
994,300792,'Haircut (Female)',249,249,,0.0,249.0,2023-07-16,05:18:28
995,300335,'Eyebrow Threading',74,74,,0.0,74.0,2023-02-01,13:55:08
996,100320,"'Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0.0,798.0,2024-03-25,04:58:44
997,300335,"'Haircut (Male)', 'Upper Body Waxing'","149, 1399",1548,,0.0,1548.0,2023-11-25,14:54:18
998,300765,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2022-09-19,09:06:18
999,100286,'Haircut (Male)',149,149,,0.0,149.0,2023-11-30,18:27:56
1000,300416,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2023-03-29,00:18:58
1001,300693,"'Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2022-05-11,23:35:05
1002,100370,'Eyebrow Threading',74,74,,0.0,74.0,2022-09-18,08:47:51
1003,200998,"'Haircut (Female)', 'Pedicure'","249, 249",498,,0.0,498.0,2024-02-28,11:47:51
1004,200435,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2022-06-10,19:19:30
1005,200503,'Haircut (Female)',249,249,,0.0,249.0,2022-09-29,13:02:26
1006,300095,'Haircut (Female)',249,249,,0.0,249.0,2023-12-14,04:27:33
1007,200772,'Eyebrow Threading',74,74,,0.0,74.0,2023-04-23,17:14:22
1008,200038,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2022-09-04,09:12:02
1009,300841,'Beard Trimming',49,49,,0.0,49.0,2024-02-11,03:14:59
1010,300472,'Haircut (Male)',149,149,,0.0,149.0,2022-05-20,10:54:45
1011,200574,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-08-26,20:54:13
1012,100986,'Haircut (Male)',149,149,,0.0,149.0,2022-10-20,22:21:47
1013,100082,'Haircut (Female)',249,249,,0.0,249.0,2023-04-13,12:57:37
1014,100589,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2022-06-23,02:31:37
1015,300146,"'Beard Trimming', 'Haircut (Female)', 'Eyebrow Threading'","49, 249, 74",372,,0.0,372.0,2023-11-13,15:05:59
1016,200950,'Eyebrow Threading',74,74,,0.0,74.0,2022-10-14,09:18:18
1017,200053,'Haircut (Female)',249,249,,0.0,249.0,2023-08-05,05:37:43
1018,300051,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2022-11-13,20:31:50
1019,300989,'Haircut (Male)',149,149,,0.0,149.0,2023-08-20,13:02:57
1020,300535,'Haircut (Male)',149,149,,0.0,149.0,2023-12-20,14:47:50
1021,200889,"'Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0.0,798.0,2022-07-17,03:30:06
1022,300791,"'Haircut (Female)', 'Manicure'","249, 239",488,,0.0,488.0,2023-04-17,07:45:00
1023,200518,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,,0.0,298.0,2024-02-25,02:09:09
1024,100082,"'Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0.0,1433.0,2024-01-27,06:26:05
1025,100286,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-08-27,04:21:10
1026,300653,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2023-11-12,22:11:03
1027,100875,'Eyebrow Threading',74,74,,0.0,74.0,2022-04-30,18:19:47
1028,100731,'Haircut (Male)',149,149,,0.0,149.0,2022-08-06,11:10:13
1029,300020,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0.0,223.0,2022-06-05,09:40:39
1030,100393,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2023-05-04,08:18:58
1031,200011,'Beard Trimming',49,49,,0.0,49.0,2022-08-01,10:32:04
1032,100669,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2024-03-02,08:08:51
1033,300006,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2022-04-26,22:25:21
1034,100246,'Beard Trimming',49,49,,0.0,49.0,2023-10-27,08:04:10
1035,300204,'Beard Trimming',49,49,Membership Card,4.9,44.1,2023-01-20,17:41:16
1036,200665,'Beard Trimming',49,49,Membership Card,4.9,44.1,2022-11-15,21:48:31
1037,300222,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2022-12-22,18:05:37
1038,100600,'Haircut (Male)',149,149,,0.0,149.0,2022-06-23,16:17:03
1039,300625,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2023-11-25,01:19:20
1040,200547,'Haircut (Female)',249,249,,0.0,249.0,2023-05-08,06:28:39
1041,200338,'Eyebrow Threading',74,74,,0.0,74.0,2022-12-16,09:00:03
1042,300561,'Eyebrow Threading',74,74,,0.0,74.0,2022-08-27,19:14:28
1043,200081,"'Eyebrow Threading', 'Pedicure'","74, 249",323,,0.0,323.0,2022-12-02,08:28:56
1044,100909,'Beard Trimming',49,49,,0.0,49.0,2024-03-14,07:46:35
1045,200435,"'Beard Trimming', 'Deep Hydrating'","49, 649",698,,0.0,698.0,2023-08-06,01:40:15
1046,100194,'Beard Trimming',49,49,,0.0,49.0,2023-08-19,17:59:56
1047,100145,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2024-02-01,19:03:35
1048,200876,'Beard Trimming',49,49,,0.0,49.0,2022-08-17,20:28:47
1049,100421,"'Haircut (Male)', 'Eyebrow Threading', 'Beard Trimming'","149, 74, 49",272,,0.0,272.0,2022-12-02,04:55:29
1050,100236,'Haircut (Male)',149,149,,0.0,149.0,2022-08-27,17:56:14
1051,300130,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2024-02-13,11:42:09
1052,200444,'Eyebrow Threading',74,74,,0.0,74.0,2023-03-23,21:09:01
1053,100208,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0.0,223.0,2023-02-11,06:34:32
1054,100880,'Eyebrow Threading',74,74,,0.0,74.0,2022-09-21,17:41:23
1055,200598,'Beard Trimming',49,49,,0.0,49.0,2022-04-27,02:16:00
1056,300806,'Beard Trimming',49,49,Membership Card,4.9,44.1,2022-12-16,17:46:42
1057,300422,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0.0,223.0,2023-12-10,22:02:28
1058,300002,'Beard Trimming',49,49,,0.0,49.0,2023-10-27,18:05:33
1059,200705,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,Membership Card,12.3,110.7,2023-04-27,02:38:43
1060,300693,'Beard Trimming',49,49,Membership Card,4.9,44.1,2022-07-18,08:47:12
1061,100416,'Haircut (Male)',149,149,,0.0,149.0,2022-07-26,10:33:05
1062,100164,"'Eyebrow Threading', 'Pedicure'","74, 249",323,Membership Card,32.300000000000004,290.7,2023-01-10,02:10:25
1063,100016,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-10-02,21:45:27
1064,200827,'Beard Trimming',49,49,,0.0,49.0,2022-11-07,14:10:18
1065,200207,'Eyebrow Threading',74,74,,0.0,74.0,2022-10-22,14:21:39
1066,300890,'Beard Trimming',49,49,,0.0,49.0,2023-02-06,13:30:55
1067,100470,"'Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0.0,1648.0,2024-04-07,23:33:25
1068,200014,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0.0,498.0,2023-06-21,01:55:26
1069,100681,"'Haircut (Female)', 'Deep Hydrating'","249, 649",898,,0.0,898.0,2023-07-18,02:28:52
1070,200236,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2023-02-24,23:23:31
1071,200092,'Haircut (Male)',149,149,,0.0,149.0,2023-05-18,22:17:59
1072,200568,'Beard Trimming',49,49,,0.0,49.0,2023-12-07,16:17:16
1073,200504,'Haircut (Male)',149,149,,0.0,149.0,2023-02-09,23:14:31
1074,200605,'Beard Trimming',49,49,,0.0,49.0,2023-05-19,12:28:41
1075,300361,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0.0,298.0,2022-04-24,13:39:40
1076,200676,'Beard Trimming',49,49,,0.0,49.0,2022-04-17,11:57:35
1077,200888,'Haircut (Male)',149,149,,0.0,149.0,2024-03-03,11:40:36
1078,100160,"'Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,,0.0,1473.0,2022-07-31,16:47:16
1079,300146,'Eyebrow Threading',74,74,,0.0,74.0,2024-03-03,21:07:21
1080,300335,"'Beard Trimming', 'Beard Trimming'","49, 49",98,,0.0,98.0,2023-07-05,18:41:28
1081,300519,'Eyebrow Threading',74,74,,0.0,74.0,2023-02-05,13:37:03
1082,300833,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2022-06-10,22:59:19
1083,300337,'Haircut (Male)',149,149,,0.0,149.0,2024-02-01,02:51:28
1084,100152,'Beard Trimming',49,49,,0.0,49.0,2023-04-15,23:13:33
1085,200940,'Haircut (Male)',149,149,,0.0,149.0,2023-06-07,13:14:16
1086,100608,'Haircut (Female)',249,249,,0.0,249.0,2023-02-05,10:30:54
1087,300150,'Haircut (Female)',249,249,,0.0,249.0,2023-09-17,13:04:22
1088,100320,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2023-01-29,01:26:31
1089,100040,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,Membership Card,12.3,110.7,2023-08-06,00:53:44
1090,100731,'Beard Trimming',49,49,,0.0,49.0,2023-05-19,04:47:54
1091,100807,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,Membership Card,19.8,178.2,2024-03-25,00:57:13
1092,200076,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2024-03-22,16:43:17
1093,100237,'Beard Trimming',49,49,Membership Card,4.9,44.1,2022-11-19,11:49:49
1094,200590,'Eyebrow Threading',74,74,,0.0,74.0,2023-06-04,08:48:18
1095,200452,'Haircut (Male)',149,149,,0.0,149.0,2023-09-24,00:09:23
1096,300936,"'Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0.0,798.0,2024-03-11,09:29:15
1097,100923,'Eyebrow Threading',74,74,,0.0,74.0,2022-11-20,17:55:33
1098,100007,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2023-09-27,06:57:03
1099,300939,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,,0.0,298.0,2024-01-06,23:36:34
1100,300020,'Eyebrow Threading',74,74,,0.0,74.0,2023-06-04,22:28:33
1101,100646,'Haircut (Male)',149,149,,0.0,149.0,2023-05-16,20:29:09
1102,300051,'Beard Trimming',49,49,,0.0,49.0,2023-10-21,12:22:45
1103,200873,"'Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0.0,798.0,2024-03-16,23:12:40
1104,100957,"'Haircut (Male)', 'Beard Trimming', 'Eyebrow Threading'","149, 49, 74",272,,0.0,272.0,2023-10-09,09:04:40
1105,100306,'Eyebrow Threading',74,74,,0.0,74.0,2024-03-03,23:34:49
1106,100423,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2022-06-22,05:07:49
1107,300277,'Beard Trimming',49,49,Membership Card,4.9,44.1,2023-02-02,05:33:01
1108,200161,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-05-27,21:06:42
1109,200076,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,Membership Card,22.3,200.7,2023-04-20,10:24:47
1110,200808,'Haircut (Female)',249,249,,0.0,249.0,2023-10-05,10:09:01
1111,200733,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-08-27,10:31:01
1112,100126,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-09-03,20:58:46
1113,100909,'Haircut (Female)',249,249,,0.0,249.0,2023-09-18,03:59:16
1114,100581,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2022-08-03,17:32:23
1115,200435,'Eyebrow Threading',74,74,,0.0,74.0,2022-07-12,14:49:19
1116,100535,'Haircut (Female)',249,249,,0.0,249.0,2022-06-17,05:50:32
1117,100709,"'Haircut (Male)', 'Royal De-tan'","149, 529",678,,0.0,678.0,2024-02-03,00:14:37
1118,300524,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-04-06,23:54:42
1119,100523,'Haircut (Female)',249,249,,0.0,249.0,2023-07-11,11:18:09
1120,300002,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2022-10-02,02:45:40
1121,100504,'Haircut (Male)',149,149,,0.0,149.0,2022-05-22,11:04:47
1122,100608,'Beard Trimming',49,49,,0.0,49.0,2024-02-08,18:23:50
1123,300419,'Haircut (Male)',149,149,,0.0,149.0,2023-01-11,02:45:07
1124,300898,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2022-10-07,04:07:16
1125,100485,'Eyebrow Threading',74,74,,0.0,74.0,2023-04-19,09:54:01
1126,100416,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2022-06-17,20:45:21
1127,200705,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-09-25,10:07:29
1128,200038,'Haircut (Female)',249,249,,0.0,249.0,2023-07-24,03:49:36
1129,100507,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2022-07-31,06:11:54
1130,300422,'Haircut (Female)',249,249,,0.0,249.0,2022-09-30,02:14:26
1131,300759,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2022-04-18,05:05:51
1132,100270,'Eyebrow Threading',74,74,,0.0,74.0,2023-10-09,00:18:01
1133,200014,'Haircut (Female)',249,249,,0.0,249.0,2022-10-31,19:55:56
1134,200171,'Haircut (Male)',149,149,,0.0,149.0,2022-05-16,02:05:44
1135,100837,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2023-07-20,06:46:37
1136,300135,'Haircut (Female)',249,249,,0.0,249.0,2022-04-29,04:36:46
1137,200746,'Beard Trimming',49,49,,0.0,49.0,2023-11-17,22:52:59
1138,200435,"'Haircut (Female)', 'Pedicure'","249, 249",498,,0.0,498.0,2023-11-09,20:12:11
1139,300530,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2023-01-04,01:47:01
1140,200028,"'Haircut (Female)', 'Eyebrow Threading', 'Beard Trimming'","249, 74, 49",372,,0.0,372.0,2024-02-23,07:31:09
1141,200173,'Beard Trimming',49,49,,0.0,49.0,2024-01-17,03:25:54
1142,200055,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2024-02-25,11:48:48
1143,100247,'Haircut (Male)',149,149,,0.0,149.0,2023-06-23,12:39:21
1144,300561,'Haircut (Female)',249,249,,0.0,249.0,2023-09-26,23:33:59
1145,300422,'Beard Trimming',49,49,,0.0,49.0,2023-11-30,20:01:10
1146,100081,'Beard Trimming',49,49,,0.0,49.0,2022-08-24,16:23:26
1147,300526,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2023-08-07,10:45:36
1148,300897,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0.0,298.0,2022-05-04,23:38:32
1149,100270,"'Beard Trimming', 'Beard Trimming'","49, 49",98,,0.0,98.0,2022-10-25,07:05:35
1150,100522,'Haircut (Male)',149,149,,0.0,149.0,2023-08-27,01:27:25
1151,200772,'Haircut (Male)',149,149,,0.0,149.0,2023-11-30,17:35:11
1152,100357,'Haircut (Female)',249,249,,0.0,249.0,2023-11-30,16:52:43
1153,100589,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2023-04-30,18:46:04
